NameYear,Name,Pos,Age,TeamOrTot,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Salary,ID,Team,SalClean,SalNorm
Jae_Crowder_2021,Jae Crowder,PF,31,PHO,67,67,28.1,3.2,8.1,.399,1.9,5.4,.348,1.3,2.7,.503,.516,1.1,1.3,.789,0.4,4.8,5.3,1.9,1.4,0.4,0.8,2.6,9.4,.671,8.3,1.4,1.1,2.4,18.0,3.4,.165,-1.3,1.8,0.9,11.3,2.4,8.6,10.1,.541,14.6,1.5,4.3,.110,"$9,720,900",/players/c/crowdja01.html,PHO,9.7209,
Jarrett_Culver_2021,Jarrett Culver,SG,22,MEM,37,0,9.1,1.4,3.6,.378,0.3,1.3,.255,1.1,2.4,.443,.422,0.4,0.9,.471,0.4,0.9,1.3,0.9,0.5,0.1,0.5,1.1,3.5,.348,13.0,1.3,-5.4,0.3,11.1,0.5,.252,-5.7,3.9,-0.4,8.7,2.8,11.8,7.4,.433,20.6,-0.3,0.1,.012,"$6,395,160",/players/c/culveja01.html,MEM,6.39516,
Jarron_Cumberland_2021,Jarron Cumberland,SG,24,POR,3,0,4.0,0.3,0.7,.500,0.0,0.3,.000,0.3,0.3,1.000,.500,0.0,0.0,,0.3,0.7,1.0,0.3,0.0,0.0,0.0,0.7,0.7,.500,11.6,0.0,-6.6,-2.2,19.0,0.0,.000,-4.4,8.8,0.0,8.4,0.0,0.0,13.7,.500,7.2,0.0,0.0,.079,,/players/c/cumbeja01.html,POR,,
Cade_Cunningham_2021,Cade Cunningham,PG,20,DET,64,64,32.6,6.7,16.1,.416,1.8,5.7,.314,4.9,10.4,.472,.471,2.2,2.6,.845,0.9,4.6,5.5,5.6,1.2,0.7,3.7,3.1,17.4,.352,29.1,1.9,-1.6,-0.5,16.2,1.9,.163,-1.1,2.9,-2.4,13.1,1.8,17.5,9.2,.504,27.5,0.2,-0.5,-0.011,"$10,050,120",/players/c/cunnica01.html,DET,10.05012,
Seth_Curry_2021,Seth Curry,SG,31,TOT,64,64,33.4,5.6,11.5,.487,2.5,5.8,.422,3.2,5.7,.553,.594,1.3,1.5,.872,0.3,2.8,3.1,3.6,0.8,0.2,1.7,2.3,15.0,.506,16.3,0.6,-0.6,-0.9,9.1,1.5,.127,0.3,1.1,2.7,13.7,1.2,12.3,5.2,.615,18.5,0.8,4.2,.095,"$8,186,047",/players/c/curryse01.html,BRK,8.186047,
Stephen_Curry_2021,Stephen Curry,PG,33,GSW,64,64,34.5,8.4,19.1,.437,4.5,11.7,.380,3.9,7.4,.527,.554,4.3,4.7,.923,0.5,4.7,5.2,6.3,1.3,0.4,3.2,2.0,25.5,.613,30.4,1.0,5.8,0.4,14.4,3.4,.243,5.4,1.7,4.6,21.4,1.9,13.2,8.3,.601,30.8,4.4,8.0,.173,"$45,780,966",/players/c/curryst01.html,GSW,45.780966,
Anthony_Davis_2021,Anthony Davis,C,28,LAL,40,40,35.1,9.3,17.4,.532,0.3,1.8,.186,8.9,15.6,.571,.542,4.4,6.1,.713,2.7,7.2,9.9,3.1,1.2,2.3,2.1,2.4,23.2,.101,14.7,5.7,3.8,1.2,22.0,2.0,.351,2.6,8.1,2.6,23.9,1.7,9.3,15.1,.578,27.1,2.0,4.5,.155,"$35,361,360",/players/d/davisan02.html,LAL,35.36136,
Ed_Davis_2021,Ed Davis,C,32,CLE,31,3,6.5,0.4,0.5,.688,0.0,0.0,,0.4,0.5,.688,.688,0.2,0.5,.429,0.5,1.6,2.1,0.2,0.1,0.3,0.2,1.1,0.9,.000,4.5,4.0,-1.8,2.5,26.9,0.3,.875,-4.2,7.9,0.2,9.3,0.7,18.4,17.6,.632,6.0,0.0,0.5,.126,"$2,641,691",/players/d/davised01.html,CLE,2.641691,
Terence_Davis_2021,Terence Davis,SG,24,SAC,30,11,17.9,3.8,8.9,.423,1.6,5.0,.329,2.1,3.9,.542,.515,1.2,1.5,.818,0.4,2.8,3.1,1.3,0.8,0.4,1.1,2.3,10.4,.558,11.9,1.8,-0.9,-0.4,17.0,0.5,.165,-0.6,2.2,0.0,14.6,2.2,10.3,9.5,.543,25.6,0.2,0.5,.044,"$4,000,000",/players/d/daviste02.html,SAC,4.0,
Gabriel_Deck_2021,Gabriel Deck,PF,26,OKC,7,0,8.0,1.1,2.0,.571,0.3,0.6,.500,0.9,1.4,.600,.643,0.0,0.0,,0.1,0.7,0.9,0.7,0.1,0.0,0.3,0.3,2.6,.286,13.7,0.0,-2.5,-1.3,9.3,0.0,.000,-1.2,1.8,0.1,11.5,0.9,12.5,5.5,.643,12.3,0.0,0.1,.080,"$1,690,507",/players/d/deckga01.html,OKC,1.690507,
Dewayne_Dedmon_2021,Dewayne Dedmon,C,32,MIA,67,15,15.9,2.4,4.3,.566,0.3,0.7,.404,2.2,3.6,.597,.598,1.1,1.5,.750,1.6,4.2,5.8,0.7,0.4,0.6,1.0,2.6,6.3,.162,6.7,4.2,-1.0,1.1,29.4,2.0,.345,-2.2,11.4,1.5,15.9,1.1,17.3,20.6,.632,16.9,0.3,3.5,.157,"$2,389,641",/players/d/dedmode01.html,MIA,2.389641,
Sam_Dekker_2021,Sam Dekker,PF,27,TOR,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-9.6,-3.4,0.0,0.0,,-6.2,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,.003,"$350,000",/players/d/dekkesa01.html,TOR,0.35,
Javin_DeLaurier_2021,Javin DeLaurier,C,23,MIL,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,7.0,11.8,34.6,0.0,,-4.8,0.0,0.0,15.6,16.0,,17.7,,0.0,0.0,0.0,.260,,/players/d/delauja01.html,MIL,,
DeMar_DeRozan_2021,DeMar DeRozan,PF,32,CHI,76,76,36.1,10.2,20.2,.504,0.7,1.9,.352,9.5,18.3,.520,.521,6.8,7.8,.877,0.7,4.4,5.2,4.9,0.9,0.3,2.4,2.3,27.9,.093,23.3,0.8,2.5,-0.9,13.7,1.8,.386,3.4,2.3,7.0,23.1,1.2,9.2,8.0,.590,31.8,3.1,8.8,.154,"$26,000,000",/players/d/derozde01.html,CHI,26.0,
Mamadi_Diakite_2021,Mamadi Diakite,PF,25,OKC,13,3,14.5,1.9,3.6,.532,0.0,0.4,.000,1.9,3.2,.595,.532,0.5,0.8,.545,1.3,3.2,4.5,0.2,0.4,0.7,0.5,2.5,4.3,.106,1.6,4.5,-5.0,0.9,23.3,0.3,.234,-5.9,9.2,0.1,11.6,1.3,11.9,16.1,.540,13.5,-0.1,0.3,.080,,/players/d/diakima01.html,OKC,,
Cheick_Diallo_2021,Cheick Diallo,C,25,DET,3,0,10.3,1.0,2.7,.375,0.0,0.0,,1.0,2.7,.375,.375,1.7,2.0,.833,1.3,2.7,4.0,0.0,0.3,0.0,0.3,2.0,3.7,.000,0.0,0.0,-7.5,-3.3,29.4,0.0,.750,-4.2,13.3,0.0,12.3,1.6,8.6,20.9,.517,16.1,0.0,0.1,.108,,/players/d/diallch01.html,DET,,
Hamidou_Diallo_2021,Hamidou Diallo,SG,23,DET,58,29,21.9,4.5,9.1,.496,0.4,1.6,.247,4.1,7.5,.550,.518,1.6,2.4,.650,1.2,3.6,4.8,1.3,1.2,0.3,1.0,2.5,11.0,.177,9.8,1.2,-0.5,0.7,18.7,1.5,.266,-1.2,5.6,0.6,15.7,2.7,9.0,11.8,.541,21.8,0.5,2.1,.079,"$5,200,000",/players/d/diallha01.html,DET,5.2,
Gorgui_Dieng_2021,Gorgui Dieng,C,32,ATL,44,3,8.4,1.2,2.5,.473,0.7,1.5,.426,0.5,1.0,.545,.603,0.4,0.6,.731,0.7,2.0,2.8,0.8,0.3,0.3,0.5,1.2,3.5,.607,12.7,3.1,2.1,0.8,26.1,0.4,.232,1.4,9.5,0.8,17.3,1.5,13.9,17.8,.624,16.9,0.4,1.2,.155,"$4,000,000",/players/d/dienggo01.html,ATL,4.0,
Spencer_Dinwiddie_2021,Spencer Dinwiddie,PG,28,TOT,67,51,29.6,4.6,11.0,.416,1.7,4.9,.339,2.9,6.0,.479,.493,2.9,3.8,.774,0.7,3.5,4.2,5.2,0.7,0.2,1.6,2.2,13.7,.449,25.7,0.6,0.3,-0.4,13.0,1.4,.343,0.8,2.6,2.7,15.1,1.1,10.9,7.8,.543,21.4,1.1,4.1,.098,"$17,142,857",/players/d/dinwisp01.html,DAL,17.142857,
Donte_DiVincenzo_2021,Donte DiVincenzo,SG,25,TOT,42,1,24.0,2.8,8.0,.351,1.8,5.2,.339,1.0,2.8,.373,.461,1.7,2.0,.843,1.0,3.1,4.0,2.8,1.1,0.2,1.7,1.6,9.0,.649,16.1,0.7,-2.3,-0.5,14.0,0.9,.247,-1.8,4.3,-0.1,11.3,2.3,16.2,9.1,.510,18.9,-0.1,0.7,.035,"$4,675,830",/players/d/divindo01.html,SAC,4.67583,
Luka_Doncic_2021,Luka Dončić,PG,22,DAL,65,65,35.4,9.9,21.6,.457,3.1,8.8,.353,6.8,12.8,.528,.529,5.6,7.5,.744,0.9,8.3,9.1,8.7,1.2,0.6,4.5,2.2,28.4,.406,46.0,1.4,8.2,1.8,26.0,3.8,.349,6.4,2.7,3.8,25.1,1.6,15.3,14.3,.571,37.4,5.9,7.6,.159,"$10,174,391",/players/d/doncilu01.html,DAL,10.174391,
Luguentz_Dort_2021,Luguentz Dort,SF,22,OKC,51,51,32.6,5.7,14.2,.404,2.5,7.7,.332,3.2,6.6,.487,.493,3.2,3.7,.843,0.7,3.4,4.2,1.7,0.9,0.4,1.7,2.9,17.2,.539,8.6,1.0,-2.3,-0.7,10.9,1.1,.263,-1.5,2.3,0.2,12.3,1.3,9.8,6.5,.541,23.3,-0.1,1.4,.040,"$1,782,621",/players/d/dortlu01.html,OKC,1.782621,
Ayo_Dosunmu_2021,Ayo Dosunmu,SG,22,CHI,77,40,27.4,3.6,6.9,.520,0.9,2.4,.376,2.7,4.5,.596,.585,0.7,1.0,.679,0.4,2.4,2.8,3.3,0.8,0.4,1.4,2.4,8.8,.348,16.5,1.2,-2.0,-0.1,9.9,1.3,.146,-1.9,1.4,1.7,11.2,1.4,15.9,5.7,.596,14.1,0.0,3.0,.069,"$925,258",/players/d/dosunay01.html,CHI,0.925258,
Damyean_Dotson_2021,Damyean Dotson,SG,27,NYK,2,0,10.5,1.0,2.0,.500,0.0,0.5,.000,1.0,1.5,.667,.500,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,2.0,.250,6.9,0.0,-4.9,-1.2,10.4,0.0,.000,-3.7,0.0,0.0,6.4,0.0,0.0,5.1,.500,8.3,0.0,0.0,.045,,/players/d/dotsoda01.html,NYK,,
Devon_Dotson_2021,Devon Dotson,PG,22,CHI,11,0,7.7,1.0,2.1,.478,0.2,0.8,.222,0.8,1.3,.643,.522,0.5,0.8,.556,0.1,0.7,0.8,1.4,0.1,0.0,0.5,1.0,2.6,.391,23.9,0.0,-4.9,-1.5,10.5,0.0,.391,-3.4,1.3,0.1,9.8,0.6,15.6,6.0,.538,16.6,-0.1,0.1,.048,,/players/d/dotsode01.html,CHI,,
Sekou_Doumbouya_2021,Sekou Doumbouya,PF,21,LAL,2,0,8.0,2.5,4.0,.625,0.5,1.0,.500,2.0,3.0,.667,.688,1.5,2.0,.750,1.0,2.0,3.0,0.0,1.5,1.0,1.0,0.5,7.0,.250,0.0,11.1,18.8,10.0,26.8,0.1,.500,8.8,13.5,0.0,40.7,9.0,17.0,20.2,.717,31.6,0.1,0.1,.300,,/players/d/doumbse01.html,LAL,,
Jeff_Dowtin_2021,Jeff Dowtin,PG,24,TOT,9,0,12.0,0.9,2.9,.308,0.1,1.0,.111,0.8,1.9,.412,.327,0.2,0.2,1.000,0.9,1.1,2.0,1.1,0.6,0.1,0.6,0.6,2.1,.346,12.7,0.9,-5.6,0.1,9.8,0.1,.077,-5.7,7.9,-0.1,6.8,2.2,15.7,8.9,.353,12.8,-0.1,0.0,-0.010,,/players/d/dowtije01.html,ORL,,
PJ_Dozier_2021,PJ Dozier,SG,25,DEN,18,0,18.9,2.0,5.5,.364,0.8,2.7,.313,1.2,2.8,.412,.439,0.6,0.7,.769,0.8,2.7,3.5,1.6,0.6,0.3,0.7,1.8,5.4,.485,11.3,1.6,-2.0,1.0,15.6,0.4,.131,-3.0,4.8,-0.1,8.7,1.6,11.0,10.3,.463,15.2,0.0,0.3,.038,"$1,910,860",/players/d/doziepj01.html,ORL,1.91086,
Goran_Dragic_2021,Goran Dragić,PG,35,TOT,21,8,23.7,2.7,7.2,.377,0.8,3.0,.254,2.0,4.2,.466,.430,1.3,1.6,.818,0.6,2.5,3.1,4.1,0.9,0.2,1.6,2.1,7.5,.417,22.9,0.7,-3.3,-0.4,11.3,0.4,.219,-2.8,2.9,-0.1,10.0,1.9,17.0,7.1,.474,17.2,-0.2,0.4,.034,"$728,742",/players/d/dragigo01.html,BRK,0.728742,
Andre_Drummond_2021,Andre Drummond,C,28,TOT,73,36,19.7,3.4,5.9,.570,0.0,0.0,.000,3.4,5.9,.574,.570,1.2,2.2,.524,3.1,6.2,9.3,1.8,1.1,0.9,1.6,2.6,7.9,.007,13.7,4.2,1.3,1.4,34.1,3.1,.379,-0.1,18.0,2.0,21.0,2.7,18.5,26.2,.574,19.0,1.2,5.1,.170,"$2,401,537",/players/d/drumman01.html,BRK,2.401537,
Chris_Duarte_2021,Chris Duarte,SG,24,IND,55,39,28.0,4.9,11.3,.432,1.7,4.6,.369,3.2,6.7,.475,.507,1.6,2.0,.804,0.7,3.4,4.1,2.1,1.0,0.2,1.6,1.7,13.1,.411,10.9,0.6,-2.3,-1.1,13.6,0.7,.180,-1.2,2.9,0.2,12.3,1.8,11.8,8.2,.537,21.1,-0.1,0.9,.029,"$3,749,520",/players/d/duartch01.html,IND,3.74952,
David_Duke_Jr_2021,David Duke Jr.,PG,22,BRK,22,7,15.5,1.8,4.9,.361,0.4,1.7,.243,1.4,3.2,.423,.403,0.8,1.0,.810,1.4,1.7,3.0,0.8,0.6,0.3,0.4,1.6,4.7,.343,6.6,1.8,-3.9,-0.9,11.5,0.3,.194,-3.0,9.8,0.0,10.0,2.0,7.1,10.7,.444,15.9,-0.2,0.3,.048,,/players/d/dukeda01.html,BRK,,
Kris_Dunn_2021,Kris Dunn,PG,27,POR,14,3,24.0,3.1,7.3,.431,0.1,0.8,.091,3.1,6.5,.473,.436,1.2,1.3,.944,0.6,2.9,3.5,5.6,1.6,0.2,2.3,2.7,7.6,.108,35.1,0.9,-5.4,-0.8,13.6,0.3,.176,-4.6,2.8,-0.1,12.5,3.3,22.5,8.0,.482,18.3,-0.3,0.2,.024,,/players/d/dunnkr01.html,POR,,
Kevin_Durant_2021,Kevin Durant,PF,33,BRK,55,55,37.2,10.5,20.3,.518,2.1,5.5,.383,8.4,14.8,.568,.570,6.8,7.4,.910,0.5,6.9,7.4,6.4,0.9,0.9,3.5,2.1,29.9,.269,29.1,2.3,7.2,0.7,19.6,2.0,.367,6.4,1.6,6.4,25.6,1.1,12.9,10.8,.634,31.2,4.8,8.4,.198,"$40,918,900",/players/d/duranke01.html,BRK,40.9189,
Jaime_Echenique_2021,Jaime Echenique,C,24,WAS,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-8.5,-3.0,0.0,0.0,,-5.5,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.012,,/players/e/echenja01.html,WAS,,
Anthony_Edwards_2021,Anthony Edwards,SG,20,MIN,72,72,34.3,7.6,17.3,.441,3.0,8.4,.357,4.6,8.9,.519,.527,3.1,3.9,.786,0.9,3.9,4.8,3.8,1.5,0.6,2.6,2.3,21.3,.484,17.4,1.8,1.2,-0.4,12.5,2.4,.225,1.6,2.6,1.8,16.5,2.0,12.2,7.5,.560,26.4,2.0,4.3,.084,"$10,245,480",/players/e/edwaran01.html,MIN,10.24548,
Carsen_Edwards_2021,Carsen Edwards,SG,23,DET,4,0,19.8,2.3,7.5,.300,1.0,4.0,.250,1.3,3.5,.357,.367,0.3,0.3,1.000,0.5,1.0,1.5,3.5,0.5,0.0,1.3,1.0,5.8,.533,26.2,0.0,-9.3,-3.4,5.8,0.0,.033,-6.0,2.6,-0.1,5.5,1.2,14.1,4.1,.378,19.2,-0.1,-0.1,-0.075,"$76,744",/players/e/edwarca01.html,DET,0.076744,
Kessler_Edwards_2021,Kessler Edwards,SF,21,BRK,48,23,20.6,2.3,5.6,.412,1.0,2.8,.353,1.3,2.7,.473,.502,0.3,0.4,.842,0.9,2.7,3.6,0.6,0.6,0.5,0.9,1.8,5.9,.509,4.1,2.2,-3.8,-0.8,13.8,0.9,.071,-3.1,5.0,-0.2,8.3,1.4,13.2,9.5,.516,13.8,-0.5,0.6,.031,"$5,318",/players/e/edwarke02.html,BRK,0.005318,
Rob_Edwards_2021,Rob Edwards,SG,25,OKC,2,0,5.5,0.5,2.0,.250,0.5,2.0,.250,0.0,0.0,,.375,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,0.5,0.0,1.5,1.000,0.0,0.0,-11.2,-2.9,28.5,0.0,.000,-8.3,0.0,-0.1,-0.8,0.0,20.0,14.0,.375,19.6,0.0,0.0,-0.181,,/players/e/edwarro01.html,OKC,,
CJ_Elleby_2021,CJ Elleby,SF,21,POR,58,28,20.2,2.1,5.3,.393,0.6,2.2,.294,1.4,3.1,.462,.453,1.0,1.4,.714,1.1,2.8,3.9,1.5,0.6,0.3,1.0,2.0,5.8,.409,10.6,1.6,-5.3,-1.5,15.6,0.5,.273,-3.8,6.0,-0.1,9.2,1.5,14.0,10.6,.491,14.8,-1.0,0.4,.016,"$1,517,981",/players/e/ellebcj01.html,POR,1.517981,
Wayne_Ellington_2021,Wayne Ellington,SG,34,LAL,43,9,18.8,2.3,5.5,.414,1.9,4.9,.389,0.4,0.6,.615,.586,0.2,0.3,.818,0.2,1.6,1.8,0.7,0.5,0.1,0.4,1.0,6.7,.890,5.0,0.5,-1.4,-0.6,8.9,0.4,.046,-0.7,1.3,0.6,9.9,1.4,7.3,5.1,.593,13.8,0.1,1.0,.062,"$2,641,691",/players/e/ellinwa01.html,LAL,2.641691,
Joel_Embiid_2021,Joel Embiid,C,27,PHI,68,68,33.8,9.8,19.6,.499,1.4,3.7,.371,8.4,15.9,.529,.534,9.6,11.8,.814,2.1,9.6,11.7,4.2,1.1,1.5,3.1,2.7,30.6,.188,23.5,3.9,9.2,2.0,31.1,4.1,.602,7.2,7.2,7.9,31.2,1.7,11.3,19.4,.616,37.2,6.5,12.0,.252,"$31,579,390",/players/e/embiijo01.html,PHI,31.57939,
James_Ennis_III_2021,James Ennis III,SF,31,TOT,7,0,8.0,1.6,3.4,.458,0.4,1.1,.375,1.1,2.3,.500,.521,0.6,0.7,.800,0.7,1.0,1.7,0.4,0.3,0.3,0.3,0.7,4.1,.333,7.4,3.1,-1.1,-1.0,13.1,0.1,.208,-0.1,9.9,0.1,17.7,1.7,7.1,11.6,.553,22.0,0.0,0.1,.114,,/players/e/ennisja01.html,DEN,,
Drew_Eubanks_2021,Drew Eubanks,C,24,TOT,71,31,17.5,3.1,5.2,.596,0.1,0.3,.217,3.0,4.9,.621,.602,1.4,1.8,.762,1.8,3.5,5.4,1.2,0.4,0.6,1.1,1.7,7.7,.062,10.1,2.8,-1.4,-0.9,22.2,1.1,.350,-0.5,11.0,2.2,18.0,1.2,15.9,16.5,.638,17.5,0.2,3.4,.130,"$1,762,796",/players/e/eubandr01.html,TOR,1.762796,
Tacko_Fall_2021,Tacko Fall,C,26,CLE,11,1,5.4,0.5,1.1,.417,0.0,0.0,,0.5,1.1,.417,.417,0.2,0.6,.286,0.6,1.5,2.1,0.2,0.0,0.5,0.3,0.3,1.1,.000,4.6,9.1,-3.4,0.8,29.4,0.1,.583,-4.1,13.4,-0.1,11.3,0.0,16.6,21.6,.398,13.6,0.0,0.1,.043,,/players/f/fallta01.html,CLE,,
Derrick_Favors_2021,Derrick Favors,C,30,OKC,39,18,16.7,2.4,4.7,.516,0.1,0.4,.125,2.4,4.3,.554,.522,0.4,0.6,.640,1.5,3.2,4.7,0.6,0.4,0.3,0.2,1.6,5.3,.088,5.9,1.7,-2.1,0.3,20.2,0.7,.137,-2.3,9.0,0.8,13.6,1.3,4.5,14.5,.534,13.4,0.0,1.4,.105,"$9,720,900",/players/f/favorde01.html,OKC,9.7209,
Bruno_Fernando_2021,Bruno Fernando,C,23,TOT,30,0,5.1,1.2,1.8,.655,0.0,0.1,.500,1.2,1.8,.660,.664,0.5,0.8,.625,0.6,1.2,1.8,0.2,0.0,0.4,0.5,0.8,2.9,.036,7.5,6.5,-0.1,0.2,26.6,0.2,.436,-0.4,13.0,0.2,21.2,0.3,17.6,19.8,.671,22.4,0.1,0.4,.140,"$1,782,621",/players/f/fernabr01.html,HOU,1.782621,
Dorian_Finney-Smith_2021,Dorian Finney-Smith,PF,28,DAL,80,80,33.1,4.1,8.7,.471,2.2,5.4,.395,1.9,3.2,.599,.595,0.7,1.0,.675,1.5,3.2,4.7,1.9,1.1,0.5,1.0,2.3,11.0,.629,8.2,1.3,0.8,0.7,10.7,3.2,.120,0.1,5.1,3.4,12.5,1.7,9.9,7.9,.604,13.8,1.9,6.6,.121,"$4,000,000",/players/f/finnedo01.html,DAL,4.0,
Malik_Fitts_2021,Malik Fitts,PF,24,TOT,15,0,4.2,0.5,1.3,.421,0.3,0.7,.500,0.2,0.6,.333,.553,0.0,0.0,,0.1,1.0,1.1,0.3,0.0,0.0,0.1,0.3,1.4,.526,12.7,0.0,-1.1,-0.5,25.2,0.1,.000,-0.6,3.5,0.1,10.7,0.0,9.5,14.7,.553,14.6,0.0,0.1,.097,"$231,062",/players/f/fittsma01.html,BOS,0.231062,
Malachi_Flynn_2021,Malachi Flynn,PG,23,TOR,44,5,12.2,1.6,4.2,.393,0.7,2.0,.333,1.0,2.1,.452,.475,0.3,0.5,.625,0.2,1.2,1.4,1.6,0.5,0.1,0.3,1.0,4.3,.492,18.5,0.7,-1.5,0.4,11.3,0.5,.131,-1.8,1.9,0.5,11.7,1.9,6.3,6.4,.488,16.5,0.1,1.0,.092,"$2,048,040",/players/f/flynnma01.html,TOR,2.04804,
Bryn_Forbes_2021,Bryn Forbes,SG,28,TOT,75,2,17.1,3.1,7.2,.429,1.6,3.9,.414,1.5,3.3,.447,.542,1.1,1.2,.908,0.1,1.1,1.2,1.0,0.3,0.1,0.7,1.3,8.8,.547,8.3,0.3,-2.9,-2.2,6.9,0.6,.161,-0.7,0.9,0.8,11.5,0.9,8.8,3.9,.574,21.2,-0.3,1.4,.054,,/players/f/forbebr01.html,DEN,,
Aleem_Ford_2021,Aleem Ford,SF,24,ORL,5,0,14.8,1.2,4.0,.300,0.4,3.0,.133,0.8,1.0,.800,.350,0.0,0.0,,0.4,2.6,3.0,0.4,0.2,0.0,0.8,1.4,2.8,.750,3.8,0.0,-11.4,-2.2,18.6,0.1,.000,-9.1,2.8,-0.2,0.5,0.7,16.7,10.7,.350,14.0,-0.2,-0.2,-0.103,,/players/f/fordal03.html,ORL,,
Trent_Forrest_2021,Trent Forrest,PG,23,UTA,60,6,12.8,1.3,2.6,.490,0.1,0.5,.185,1.2,2.1,.555,.506,0.6,0.8,.792,0.4,1.3,1.7,1.8,0.5,0.1,0.8,0.7,3.3,.174,18.6,0.7,-1.0,1.2,10.5,0.8,.310,-2.3,3.4,0.5,10.9,1.9,21.4,7.1,.554,12.8,0.2,1.3,.084,"$8,558",/players/f/forretr01.html,UTA,0.008558,
Evan_Fournier_2021,Evan Fournier,SG,29,NYK,80,80,29.5,5.0,12.1,.417,3.0,7.7,.389,2.0,4.3,.465,.541,1.0,1.4,.708,0.4,2.2,2.6,2.1,1.0,0.3,1.3,2.3,14.1,.641,11.9,0.8,-0.7,-0.3,8.2,2.2,.117,-0.4,1.5,1.5,12.3,1.7,9.4,4.8,.554,20.8,0.7,3.7,.075,"$18,139,535",/players/f/fournev01.html,NYK,18.139535,
DeAaron_Fox_2021,De'Aaron Fox,PG,24,SAC,59,59,35.3,8.7,18.5,.473,1.3,4.2,.297,7.5,14.3,.524,.506,4.4,5.9,.750,0.4,3.5,3.9,5.6,1.2,0.4,2.8,2.9,23.2,.228,26.8,1.0,-0.6,-1.2,10.9,1.0,.319,0.6,1.3,1.5,17.4,1.6,11.9,6.0,.549,29.1,0.7,2.5,.058,"$28,103,550",/players/f/foxde01.html,SAC,28.10355,
Melvin_Frazier_2021,Melvin Frazier,SG,25,OKC,3,0,40.0,4.3,16.0,.271,0.3,7.0,.048,4.0,9.0,.444,.281,1.7,2.3,.714,1.7,2.7,4.3,0.3,0.3,0.0,1.0,2.7,10.7,.438,1.2,0.0,-16.4,-6.7,7.0,0.0,.146,-9.7,4.2,-0.4,-0.4,0.4,5.5,5.6,.313,19.5,-0.4,-0.4,-0.160,,/players/f/frazime01.html,OKC,,
Tim_Frazier_2021,Tim Frazier,PG,31,TOT,12,3,17.3,1.2,3.8,.311,0.5,1.4,.353,0.7,2.3,.286,.378,0.4,0.8,.556,0.4,1.2,1.6,2.8,0.3,0.1,1.3,2.3,3.3,.378,22.5,0.4,-8.6,-1.8,7.1,0.1,.200,-6.8,2.5,-0.3,3.3,0.7,23.5,4.8,.398,13.3,-0.3,-0.2,-0.046,,/players/f/fraziti01.html,CLE,,
Enes_Freedom_2021,Enes Freedom,C,29,BOS,35,1,11.7,1.5,2.8,.526,0.1,0.1,.400,1.4,2.6,.533,.536,0.7,0.8,.857,1.7,2.8,4.6,0.2,0.1,0.4,0.6,1.2,3.7,.052,2.7,3.1,-1.4,-0.2,25.4,0.7,.289,-1.2,16.5,0.6,15.0,0.6,15.5,21.0,.585,13.9,0.1,1.4,.160,"$2,641,691",/players/k/kanteen01.html,HOU,2.641691,
Markelle_Fultz_2021,Markelle Fultz,PG,23,ORL,18,3,20.0,4.6,9.7,.474,0.2,0.9,.235,4.4,8.8,.500,.486,1.4,1.7,.806,0.2,2.5,2.7,5.5,1.1,0.3,2.2,1.2,10.8,.097,48.9,1.3,0.2,0.4,13.2,0.4,.177,-0.1,1.2,0.0,17.7,2.7,17.5,7.2,.517,27.5,0.2,0.4,.053,"$16,500,000",/players/f/fultzma01.html,ORL,16.5,
Wenyen_Gabriel_2021,Wenyen Gabriel,PF,24,TOT,26,5,13.8,2.1,4.2,.491,0.3,1.1,.286,1.8,3.2,.561,.527,1.0,1.6,.595,1.5,2.2,3.7,0.5,0.2,0.4,0.6,2.6,5.4,.255,5.6,2.7,-5.9,-2.1,17.2,0.3,.382,-3.7,11.8,0.4,12.5,0.7,11.1,14.5,.549,17.4,-0.4,0.7,.090,"$29,814",/players/g/gabriwe01.html,LAL,0.029814,
